"student_id","student_name","age","major","gpa"
"3998","Jennifer Parker","18","Data Science","3.51"
"3999","Gina Payne","19","Computer Engineering","3.2"
"4000","Peter Armstrong","21","Computer Engineering","2.95"
"4001","Toni Baldwin","23","Computer Engineering","3.35"
"4002","Brianna Wilson","23","Data Science","3.34"
"4003","Dalton Scott","18","Data Science","3.88"
"4004","Neil Adams","24","Computer Engineering","3.5"
"4005","Carla Moon","19","Computer Engineering","3.76"
"4006","Jessica Green","18","Data Science","3.65"
"4007","Paul Shelton","21","Computer Science","3.49"
"4008","Daniel Blankenship","24","Computer Science","3.66"
"4009","James Taylor","20","Computer Engineering","3.14"
"4010","Nicole Collier","21","Data Science","3.16"
"4011","Katie Rice","23","Computer Engineering","3.92"
"4012","Scott Moore II","23","Computer Science","2.9"
"4013","Melissa Fox","20","Data Science","3.09"
"4014","Monica Kelly","22","Computer Science","3.36"
"4015","Michael Gutierrez","20","Computer Engineering","3.32"
"4016","John Collins","20","Computer Science","2.96"
"4017","Mr. David Harris PhD","21","Computer Engineering","3.15"
"4018","Stephen Stephenson","23","Computer Science","2.98"
"4019","Riley Powers","24","Computer Science","2.99"
"4020","Tamara Allen","22","Computer Science","3.6"
"4021","Margaret Higgins","19","Data Science","2.84"
"4022","Rose Trujillo","19","Data Science","3.58"
"4023","Linda Jackson","21","Data Science","3.04"
"4024","Kaitlyn Stewart","19","Data Science","3.0"
"4025","Nicholas Mercado","24","Computer Science","3.65"
"4026","Audrey Moore","19","Computer Engineering","3.62"
"4027","Joseph Simmons","21","Computer Engineering","3.82"
"4028","Kerry West","21","Computer Science","3.92"
"4029","Jackson Howard","24","Data Science","3.27"
"4030","Shannon Phillips","18","Computer Engineering","3.9"
"4031","Rhonda Taylor","21","Data Science","3.14"
"4032","Pamela Hendricks","20","Data Science","3.68"
"4033","Patrick Baker","23","Computer Science","2.95"
"4034","Justin Jackson","24","Data Science","3.62"
"4035","Ian Salazar","21","Computer Science","3.29"
"4036","Kimberly Ho","21","Computer Engineering","2.94"
"4037","Patrick Smith","24","Computer Science","3.26"
"4038","Jack Parker","18","Data Science","3.62"
"4039","Raymond Jones","24","Computer Engineering","3.96"
"4040","Paul Thompson","22","Computer Engineering","3.63"
"4041","Timothy Estrada","21","Computer Science","2.96"
"4042","Rebecca Sanchez","23","Computer Science","3.9"
"4043","Kimberly Hicks","20","Data Science","2.85"
"4044","David Martin","20","Data Science","3.34"
"4045","Roberto House","20","Data Science","3.09"
"4046","Brian Wallace","20","Computer Science","3.87"
"4047","Timothy Bailey Jr.","22","Computer Engineering","3.44"
"4048","Mrs. Leah Romero","23","Computer Science","2.88"
"4049","Carla Andrade","23","Data Science","3.59"
"4050","Elizabeth Barnes DVM","18","Computer Science","3.86"
"4051","Matthew Gentry","18","Computer Science","3.51"
"4052","Chelsea Scott","19","Computer Engineering","3.2"
"4053","David Lane Jr.","22","Computer Science","2.83"
"4054","Kimberly Rodriguez","23","Data Science","3.35"
"4055","Michelle Adams","23","Data Science","3.8"
"4056","Steven Robbins","19","Computer Science","3.21"
"4057","Jasmine Johnson","24","Computer Science","2.89"
"4058","Tom Patel","22","Computer Science","3.95"
"4059","John Johnson","21","Data Science","3.53"
"4060","Heather Johnson","20","Computer Science","3.3"
"4061","Jennifer Moore","22","Computer Engineering","3.75"
"4062","Chelsea Jones","19","Computer Science","2.97"
"4063","Whitney Bartlett","22","Data Science","3.52"
"4064","Dr. Donald Richardson","18","Computer Engineering","3.72"
"4065","Jennifer Carrillo","18","Computer Science","3.07"
"4066","Angela Tran","20","Data Science","3.35"
"4067","Douglas Ferguson","22","Computer Science","3.37"
"4068","Justin Lawson","21","Computer Science","3.48"
"4069","Heather Hall","22","Data Science","3.26"
"4070","Gregory Kennedy","23","Computer Engineering","3.29"
"4071","John Reynolds","23","Data Science","3.77"
"4072","Jeffrey Myers","23","Data Science","3.01"
"4073","Richard Mayo","20","Computer Science","3.29"
"4074","Jeremy Banks","22","Data Science","3.79"
"4075","Derek Reed","22","Computer Engineering","3.83"
"4076","Brandon Roth","19","Computer Science","2.87"
"4077","Jennifer Moore","23","Data Science","3.81"
"4078","Robert Hudson","21","Computer Science","3.9"
"4079","Jacob Stevens","24","Computer Engineering","3.09"
"4080","Robert Ferrell","22","Computer Science","2.85"
"4081","Bryan Bolton","18","Computer Engineering","3.74"
"4082","Emily Jenkins","24","Computer Science","2.88"
"4083","Kelly Bryan","24","Computer Science","2.96"
"4084","Travis Peck","18","Computer Engineering","2.9"
"4085","Jeffery Taylor","22","Computer Engineering","3.07"
"4086","Seth Black","18","Computer Science","3.47"
"4087","John Velasquez","24","Computer Science","3.8"
"4088","Kimberly Arellano","20","Computer Science","3.97"
"4089","Kimberly Wood","22","Data Science","3.47"
"4090","Rebekah Fernandez","23","Computer Engineering","3.83"
"4091","Bradley Foley","23","Computer Engineering","3.04"
"4092","Amanda House","20","Computer Science","2.94"
"4093","Louis Rice","24","Computer Engineering","3.27"
"4094","Stephen Campbell","23","Computer Engineering","3.15"
"4095","Jacqueline Warren","23","Computer Science","3.55"
"4096","Emily Aguilar","21","Computer Engineering","3.06"
"4097","Marco King","24","Data Science","2.95"
"4098","Jeffrey Campbell","23","Computer Science","3.63"
"4099","Patrick Hernandez","22","Data Science","3.76"
"4100","Raymond Hansen","22","Computer Science","3.67"
"4101","Judith Warner","23","Computer Engineering","3.74"
"4102","Jason Stewart","19","Computer Engineering","3.2"
"4103","Susan Sandoval","21","Computer Engineering","3.45"
"4104","Krystal Andrade","19","Data Science","2.99"
"4105","Dawn Payne","23","Computer Engineering","3.58"
"4106","Andrea Duncan DDS","21","Data Science","3.98"
"4107","Robert Wall","18","Computer Engineering","3.16"
"4108","Laura Newman","23","Computer Science","3.95"
"4109","Robert Garrett","19","Data Science","3.53"
"4110","Ashley Murphy MD","20","Computer Science","3.33"
"4111","Amy Carrillo","22","Data Science","3.96"
"4112","Joshua Wilson","20","Computer Science","3.71"
"4113","Andre Duffy","18","Data Science","2.98"
"4114","Karen Olsen","18","Data Science","2.81"
"4115","Amber Cox","23","Data Science","3.51"
"4116","Lori Schroeder","22","Computer Engineering","2.96"
"4117","Marcus Smith","22","Data Science","3.05"
"4118","Mary Jackson","21","Computer Engineering","3.8"
"4119","George Krueger","18","Computer Engineering","2.84"
"4120","Laurie Garrett","21","Data Science","3.12"
"4121","Roy Webb","18","Computer Science","3.4"
"4122","Joann Finley","18","Data Science","3.57"
"4123","Theresa Jones","21","Data Science","3.28"
"4124","Cody Stout","23","Computer Engineering","3.48"
"4125","Allison Scott","22","Data Science","3.15"
"4126","Paul Fisher","20","Data Science","3.56"
"4127","Christy Diaz","21","Data Science","3.81"
"4128","Jeffery Santos","20","Data Science","3.76"
"4129","David Adams","20","Computer Engineering","3.78"
"4130","Amanda Collins","21","Computer Science","3.89"
"4131","Christine Boyer","23","Computer Science","3.35"
"4132","Brandon Mitchell","19","Data Science","2.95"
"4133","Steven Moore","20","Computer Engineering","3.68"
"4134","Kimberly Reynolds","23","Data Science","3.31"
"4135","Natalie Bender","22","Computer Engineering","3.85"
"4136","Jeanette Gross","19","Computer Science","3.87"
"4137","Amy Baker","18","Data Science","2.96"
"4138","Shawna Carpenter","21","Computer Science","3.77"
"4139","Heather Wilson","18","Computer Engineering","3.2"
"4140","Elizabeth Munoz","24","Data Science","3.03"
"4141","Kerry May","20","Computer Engineering","3.67"
"4142","Jeffery Burns","19","Computer Engineering","3.02"
"4143","Lucas Rodriguez","20","Computer Science","3.23"
"4144","Sara Cole","19","Computer Engineering","3.83"
"4145","Terri Gonzalez","19","Computer Engineering","3.12"
"4146","Kyle Mcdowell","22","Data Science","3.72"
"4147","Derrick Turner","22","Computer Engineering","2.96"
"4148","Joshua Kaiser","20","Computer Science","3.79"
"4149","Jodi Perez","18","Computer Engineering","3.5"
"4150","Benjamin Cruz","19","Data Science","3.91"
"4151","Melissa Ortiz","19","Computer Engineering","3.46"
"4152","Heather Flores","21","Computer Science","2.87"
"4153","Amy Turner","21","Computer Engineering","3.02"
"4154","Jonathan Dean","22","Computer Science","2.85"
"4155","Kirk Martinez","22","Data Science","3.23"
"4156","Matthew Carter","22","Computer Engineering","3.55"
"4157","Michael Wilson","22","Data Science","3.91"
"4158","Amanda Hammond","20","Computer Science","2.87"
"4159","Nicholas Francis","20","Computer Engineering","3.24"
"4160","Mr. Gary Deleon","23","Computer Science","3.34"
"4161","Laurie Donaldson","23","Computer Engineering","2.93"
"4162","Sarah Osborne","19","Computer Science","3.52"
"4163","William Long","23","Data Science","3.31"
"4164","Isabel Barron","21","Computer Engineering","3.46"
"4165","Kimberly Glover","23","Computer Engineering","3.44"
"4166","Ana Lowe","21","Computer Engineering","3.39"
"4167","Jacqueline Marquez","23","Data Science","3.32"
"4168","Jacob Sims","24","Data Science","3.6"
"4169","Antonio Harris","21","Computer Science","2.85"
"4170","Alexandra Turner","20","Computer Science","3.46"
"4171","Troy Williams","18","Computer Science","3.17"
"4172","Lauren Brown","24","Computer Science","3.13"
"4173","Raymond Patterson","20","Computer Engineering","3.91"
"4174","Kenneth Smith","18","Computer Science","3.91"
"4175","Cynthia Wu","19","Computer Science","3.24"
"4176","Shane Keith","18","Data Science","3.22"
"4177","Randy Arroyo","24","Data Science","3.99"
"4178","Maureen Evans","19","Computer Science","3.22"
"4179","Steven Gutierrez","22","Data Science","3.6"
"4180","Janet Daniel","20","Computer Science","2.8"
"4181","Katie Hinton","20","Data Science","3.46"
"4182","Beth Knight","21","Data Science","3.73"
"4183","Mr. Caleb Valdez","18","Computer Science","3.3"
"4184","James Hughes","22","Computer Science","3.96"
"4185","Kayla Holmes","22","Computer Science","3.65"
"4186","William West","20","Data Science","3.15"
"4187","Scott Finley","22","Data Science","3.97"
"4188","Diane Trevino","22","Data Science","3.74"
"4189","Zachary Robinson","24","Computer Science","3.34"
"4190","Raymond Randall","20","Computer Science","3.24"
"4191","James Swanson","18","Data Science","3.35"
"4192","Rachel Spencer","21","Computer Science","3.75"
"4193","Daisy Barnes","20","Computer Engineering","3.73"
"4194","Theresa Snyder","19","Data Science","3.89"
"4195","Erika Jordan","23","Computer Engineering","3.63"
"4196","Danielle Harris","20","Computer Engineering","3.63"
"4197","Sarah Alexander","19","Computer Engineering","3.35"
"4198","Debra Smith","20","Computer Engineering","3.76"
"4199","Michelle Miller","18","Data Science","3.73"
"4200","Ryan Gonzalez","23","Computer Engineering","3.83"
"4201","Patricia Kim","24","Computer Engineering","3.77"
"4202","Joseph Robinson","19","Data Science","3.8"
"4203","David Thomas","21","Computer Science","3.62"
"4204","Matthew Mccormick","21","Computer Engineering","3.46"
"4205","Joseph Nguyen","22","Data Science","3.5"
"4206","Kathy Carpenter","22","Computer Engineering","3.28"
"4207","Alexander Rodriguez","18","Computer Science","3.69"
"4208","Mark Rodriguez","22","Computer Engineering","3.04"
"4209","Bonnie Johns","22","Data Science","3.06"
"4210","Eric Hogan","24","Computer Science","3.67"
"4211","Mary Austin","18","Data Science","2.98"
"4212","Daniel Meyer","19","Data Science","3.18"
"4213","Heather Hartman","24","Computer Engineering","3.2"
"4214","Kaylee Garza","19","Data Science","3.04"
"4215","Darlene Moore","24","Computer Science","3.66"
"4216","Grace Clark","22","Data Science","3.03"
"4217","Tracy Morris","24","Computer Science","3.42"
"4218","Benjamin Thompson","18","Computer Engineering","2.89"
"4219","Yesenia Ayala","24","Data Science","3.3"
"4220","Jordan Zuniga","22","Computer Engineering","2.82"
"4221","Eric Williams","20","Computer Science","3.15"
"4222","Daniel Smith","18","Computer Engineering","3.09"
"4223","Stephen Cook","22","Data Science","3.73"
"4224","Christine Santiago","19","Computer Engineering","3.97"
"4225","Shawn Freeman","22","Computer Engineering","3.02"
"4226","Zachary Hansen","18","Data Science","3.2"
"4227","Steven Mendoza","24","Data Science","3.62"
"4228","Cynthia Turner","21","Data Science","3.17"
"4229","Daniel Watson","23","Data Science","3.73"
"4230","Ralph Collins","20","Computer Engineering","3.7"
"4231","Rose Smith","23","Data Science","3.13"
"4232","Carolyn Owens","18","Computer Science","2.95"
"4233","Bonnie Schwartz","18","Computer Engineering","3.05"
"4234","Stephanie Colon","19","Computer Engineering","2.92"
"4235","Angela Torres","21","Data Science","3.79"
"4236","Robert Alvarado","23","Data Science","3.7"
"4237","Lori Wang","24","Data Science","2.87"
"4238","Bonnie Jordan","21","Computer Engineering","3.8"
"4239","Anna White","21","Computer Science","3.02"
"4240","Melvin Johnston","22","Data Science","3.17"
"4241","William Rivas MD","19","Computer Engineering","2.88"
"4242","Jamie Collins","19","Computer Science","2.96"
"4243","Robin Wilson","18","Data Science","3.15"
"4244","Valerie James","21","Computer Science","3.48"
"4245","William Perez","20","Computer Engineering","3.78"
"4246","Brenda Gardner","24","Data Science","3.07"
"4247","Nicholas Miller","19","Data Science","3.3"
"4248","Jonathan Garcia","21","Computer Engineering","2.88"
"4249","Brian Luna","19","Data Science","2.82"
"4250","Megan Smith","20","Data Science","3.34"
"4251","Jeffrey Johnson","21","Computer Science","3.66"
"4252","Heather Moody","19","Computer Engineering","3.31"
"4253","Tiffany Brown","24","Data Science","3.62"
"4254","Angela Farmer","18","Data Science","3.77"
"4255","Gary Rodriguez","19","Computer Science","2.91"
"4256","Melissa Walls","21","Computer Science","2.92"
"4257","Andrew Mccullough","19","Data Science","3.96"
"4258","Tristan Cochran","21","Computer Engineering","3.9"
"4259","Anthony Waller","22","Data Science","3.76"
"4260","William Todd","21","Data Science","3.4"
"4261","Jesse Parsons","21","Computer Engineering","3.56"
"4262","Michael Moore","20","Data Science","2.82"
"4263","Erin Tanner","22","Computer Engineering","2.97"
"4264","Gary Wright","21","Computer Engineering","3.58"
"4265","Ashley Reynolds","22","Computer Engineering","3.39"
"4266","Zachary Waters","18","Computer Science","3.2"
"4267","Julie Smith","20","Computer Engineering","2.81"
"4268","Gregory Espinoza","20","Computer Engineering","2.84"
"4269","Albert Vazquez MD","24","Computer Engineering","3.33"
